game_pk,home_team,away_team,side_team,is_long,venue_id,market_id,market_slug,event_slug,contract_url,scheduled_start_utc,model_probability,market_mid_probability,executable_buy,executable_qty,est_taker_fee_per_contract,total_acquisition_cost_per_contract,expected_net_value_per_contract,max_acceptable_price,min_edge,quote_age_seconds,quote_receive_time_utc,quote_stale,home_starter_status,away_starter_status,home_lineup_status,away_lineup_status,model_version,probability_source,policy_version,policy_hash,validation_status,evidence_verdict,decision_state,actionable,stake_guidance_enabled,permitted_exposure_units,uncertainty_note,pass_reason,rules_hash,fee_version,board_generated_at_utc,demo_fixture
824382,CLE,CWS,CWS,True,polymarket_us,823199,aec-mlb-cws-cle-2026-09-16,mlb-cws-cle-2026-09-16,https://polymarket.us/event/mlb-cws-cle-2026-09-16,2026-09-16T17:10:00Z,0.4325,0.4325,0.435,,0.014746499999999997,0.4497465,-0.017246499999999998,0.40800775439607506,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,7f1e267cca7ff664,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823004,STL,SF,STL,False,polymarket_us,823228,aec-mlb-sf-stl-2026-09-16,mlb-sf-stl-2026-09-16,https://polymarket.us/event/mlb-sf-stl-2026-09-16,2026-09-16T17:15:00Z,0.5925,0.5925,0.595,,0.014458499999999999,0.6094585,-0.016958499999999987,0.5677756120160488,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,0eb09e5b8a199e80,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823004,STL,SF,SF,True,polymarket_us,823228,aec-mlb-sf-stl-2026-09-16,mlb-sf-stl-2026-09-16,https://polymarket.us/event/mlb-sf-stl-2026-09-16,2026-09-16T17:15:00Z,0.4075,0.4075,0.41,,0.014514,0.424514,-0.01701400000000003,0.3833168967954071,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,0eb09e5b8a199e80,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823655,MIN,NYY,MIN,False,polymarket_us,823248,aec-mlb-nyy-min-2026-09-16,mlb-nyy-min-2026-09-16,https://polymarket.us/event/mlb-nyy-min-2026-09-16,2026-09-16T17:40:00Z,0.4025000000000001,0.4025000000000001,0.405,,0.0144585,0.4194585,-0.016958499999999932,0.3783873777937913,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,5ea576703e84444f,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823655,MIN,NYY,NYY,True,polymarket_us,823248,aec-mlb-nyy-min-2026-09-16,mlb-nyy-min-2026-09-16,https://polymarket.us/event/mlb-nyy-min-2026-09-16,2026-09-16T17:40:00Z,0.5974999999999999,0.5974999999999999,0.6,,0.0144,0.6144,-0.016900000000000026,0.5728181489701659,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,5ea576703e84444f,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822763,TOR,DET,TOR,False,polymarket_us,823268,aec-mlb-det-tor-2026-09-16,mlb-det-tor-2026-09-16,https://polymarket.us/event/mlb-det-tor-2026-09-16,2026-09-16T19:07:00Z,0.5325,0.5325,0.5349999999999999,,0.0149265,0.5499264999999999,-0.0174264999999999,0.5075033780419222,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,da30ab7257ba8185,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822763,TOR,DET,DET,True,polymarket_us,823268,aec-mlb-det-tor-2026-09-16,mlb-det-tor-2026-09-16,https://polymarket.us/event/mlb-det-tor-2026-09-16,2026-09-16T19:07:00Z,0.4675,0.4675,0.47,,0.014946,0.484946,-0.01744599999999996,0.4426970179064063,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,da30ab7257ba8185,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822926,TB,ATH,TB,False,polymarket_us,823208,aec-mlb-ath-tb-2026-09-16,mlb-ath-tb-2026-09-16,https://polymarket.us/event/mlb-ath-tb-2026-09-16,2026-09-16T22:40:00Z,0.6825,0.6825,0.685,,0.0129465,0.6979465,-0.01544650000000003,0.6590171879650989,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,b247f42d030c90c0,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822926,TB,ATH,ATH,True,polymarket_us,823208,aec-mlb-ath-tb-2026-09-16,mlb-ath-tb-2026-09-16,https://polymarket.us/event/mlb-ath-tb-2026-09-16,2026-09-16T22:40:00Z,0.3175,0.3175,0.32,,0.013055999999999998,0.333056,-0.015556000000000014,0.2950209838253162,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,b247f42d030c90c0,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823332,PIT,MIL,PIT,False,polymarket_us,823218,aec-mlb-mil-pit-2026-09-16,mlb-mil-pit-2026-09-16,https://polymarket.us/event/mlb-mil-pit-2026-09-16,2026-09-16T22:40:00Z,0.4275,0.4275,0.43000000000000005,,0.014706,0.44470600000000005,-0.017206000000000055,0.40306379764066924,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,2f8e73c64a91e957,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823332,PIT,MIL,MIL,True,polymarket_us,823218,aec-mlb-mil-pit-2026-09-16,mlb-mil-pit-2026-09-16,https://polymarket.us/event/mlb-mil-pit-2026-09-16,2026-09-16T22:40:00Z,0.5725,0.5725,0.575,,0.0146625,0.5896625,-0.01716249999999997,0.5476361521806734,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,2f8e73c64a91e957,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824467,CIN,LAD,CIN,False,polymarket_us,823213,aec-mlb-lad-cin-2026-09-16,mlb-lad-cin-2026-09-16,https://polymarket.us/event/mlb-lad-cin-2026-09-16,2026-09-16T22:40:00Z,0.35749999999999993,0.35749999999999993,0.36,,0.013824,0.373824,-0.01632400000000006,0.33415036606556825,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,e990307c4092b06a,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824467,CIN,LAD,LAD,True,polymarket_us,823213,aec-mlb-lad-cin-2026-09-16,mlb-lad-cin-2026-09-16,https://polymarket.us/event/mlb-lad-cin-2026-09-16,2026-09-16T22:40:00Z,0.6425000000000001,0.6425000000000001,0.645,,0.013738499999999999,0.6587385,-0.016238499999999934,0.6183402651016572,0.01,33295.0,2026-09-15T17:33:18Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,e990307c4092b06a,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822680,WSH,PHI,WSH,False,polymarket_us,823191,aec-mlb-phi-wsh-2026-09-16,mlb-phi-wsh-2026-09-16,https://polymarket.us/event/mlb-phi-wsh-2026-09-16,2026-09-16T22:45:00Z,0.4325000000000001,0.4325000000000001,0.43500000000000005,,0.0147465,0.44974650000000005,-0.017246499999999942,0.40800775439607506,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,dde63b809f697410,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822680,WSH,PHI,PHI,True,polymarket_us,823191,aec-mlb-phi-wsh-2026-09-16,mlb-phi-wsh-2026-09-16,https://polymarket.us/event/mlb-phi-wsh-2026-09-16,2026-09-16T22:45:00Z,0.5674999999999999,0.5674999999999999,0.57,,0.014705999999999999,0.584706,-0.017206000000000055,0.5426089312623966,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,dde63b809f697410,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823576,NYM,BAL,NYM,False,polymarket_us,823238,aec-mlb-bal-nym-2026-09-16,mlb-bal-nym-2026-09-16,https://polymarket.us/event/mlb-bal-nym-2026-09-16,2026-09-16T23:10:00Z,0.5575,0.5575,0.56,,0.014784,0.5747840000000001,-0.017284000000000077,0.5325636233750363,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,a9f64576ce83d53e,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823576,NYM,BAL,BAL,True,polymarket_us,823238,aec-mlb-bal-nym-2026-09-16,mlb-bal-nym-2026-09-16,https://polymarket.us/event/mlb-bal-nym-2026-09-16,2026-09-16T23:10:00Z,0.4425,0.4425,0.445,,0.014818499999999997,0.4598185,-0.017318500000000014,0.4179043814362398,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,a9f64576ce83d53e,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824626,CHC,ATL,CHC,False,polymarket_us,823243,aec-mlb-atl-chc-2026-09-16,mlb-atl-chc-2026-09-16,https://polymarket.us/event/mlb-atl-chc-2026-09-16,2026-09-16T23:40:00Z,0.5675,0.5675,0.5700000000000001,,0.014705999999999999,0.5847060000000001,-0.017206000000000055,0.5426089312623966,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,2faef919a31b02af,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824626,CHC,ATL,ATL,True,polymarket_us,823243,aec-mlb-atl-chc-2026-09-16,mlb-atl-chc-2026-09-16,https://polymarket.us/event/mlb-atl-chc-2026-09-16,2026-09-16T23:40:00Z,0.4325,0.4325,0.435,,0.014746499999999997,0.4497465,-0.017246499999999998,0.40800775439607506,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,2faef919a31b02af,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822846,TEX,BOS,TEX,False,polymarket_us,823253,aec-mlb-bos-tex-2026-09-16,mlb-bos-tex-2026-09-16,https://polymarket.us/event/mlb-bos-tex-2026-09-16,2026-09-17T00:05:00Z,0.5325,0.5325,0.5349999999999999,,0.0149265,0.5499264999999999,-0.0174264999999999,0.5075033780419222,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,b8b7a0bd5598c896,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
822846,TEX,BOS,BOS,True,polymarket_us,823253,aec-mlb-bos-tex-2026-09-16,mlb-bos-tex-2026-09-16,https://polymarket.us/event/mlb-bos-tex-2026-09-16,2026-09-17T00:05:00Z,0.4675,0.4675,0.47,,0.014946,0.484946,-0.01744599999999996,0.4426970179064063,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,b8b7a0bd5598c896,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824140,HOU,KC,HOU,False,polymarket_us,823233,aec-mlb-kc-hou-2026-09-16,mlb-kc-hou-2026-09-16,https://polymarket.us/event/mlb-kc-hou-2026-09-16,2026-09-17T00:10:00Z,0.5575,0.5575,0.56,,0.014784,0.5747840000000001,-0.017284000000000077,0.5325636233750363,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,880fea6ff80e38b1,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824140,HOU,KC,KC,True,polymarket_us,823233,aec-mlb-kc-hou-2026-09-16,mlb-kc-hou-2026-09-16,https://polymarket.us/event/mlb-kc-hou-2026-09-16,2026-09-17T00:10:00Z,0.4425,0.4425,0.445,,0.014818499999999997,0.4598185,-0.017318500000000014,0.4179043814362398,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,880fea6ff80e38b1,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824306,COL,SD,COL,False,polymarket_us,823223,aec-mlb-sd-col-2026-09-16,mlb-sd-col-2026-09-16,https://polymarket.us/event/mlb-sd-col-2026-09-16,2026-09-17T00:40:00Z,0.3274999999999999,0.3274999999999999,0.32999999999999996,,0.013266,0.34326599999999996,-0.015766000000000058,0.3047864986671571,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,828d39f30baae81d,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824306,COL,SD,SD,True,polymarket_us,823223,aec-mlb-sd-col-2026-09-16,mlb-sd-col-2026-09-16,https://polymarket.us/event/mlb-sd-col-2026-09-16,2026-09-17T00:40:00Z,0.6725000000000001,0.6725000000000001,0.675,,0.013162499999999999,0.6881625,-0.015662499999999913,0.648829004353206,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,828d39f30baae81d,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823979,LAA,SEA,LAA,False,polymarket_us,823258,aec-mlb-sea-laa-2026-09-16,mlb-sea-laa-2026-09-16,https://polymarket.us/event/mlb-sea-laa-2026-09-16,2026-09-17T01:38:00Z,0.4675,0.4675,0.47,,0.014946,0.484946,-0.01744599999999996,0.4426970179064063,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,059acffb04f74f04,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823979,LAA,SEA,SEA,True,polymarket_us,823258,aec-mlb-sea-laa-2026-09-16,mlb-sea-laa-2026-09-16,https://polymarket.us/event/mlb-sea-laa-2026-09-16,2026-09-17T01:38:00Z,0.5325,0.5325,0.535,,0.0149265,0.5499265,-0.01742650000000001,0.5075033780419222,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,059acffb04f74f04,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
825031,AZ,MIA,AZ,False,polymarket_us,823263,aec-mlb-mia-az-2026-09-16,mlb-mia-az-2026-09-16,https://polymarket.us/event/mlb-mia-az-2026-09-16,2026-09-17T01:40:00Z,0.5425,0.5425,0.5449999999999999,,0.0148785,0.5598785,-0.017378499999999963,0.5175184136900918,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,e815dd456a992c20,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
825031,AZ,MIA,MIA,True,polymarket_us,823263,aec-mlb-mia-az-2026-09-16,mlb-mia-az-2026-09-16,https://polymarket.us/event/mlb-mia-az-2026-09-16,2026-09-17T01:40:00Z,0.4575,0.4575,0.46,,0.014904,0.474904,-0.017403999999999975,0.43277118283246374,0.01,33294.0,2026-09-15T17:33:19Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,e815dd456a992c20,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823334,PIT,MIL,PIT,False,polymarket_us,846541,aec-mlb-mil-pit-2026-09-17,mlb-mil-pit-2026-09-17,https://polymarket.us/event/mlb-mil-pit-2026-09-17,2026-09-17T16:35:00Z,0.4375,0.4375,0.43999999999999995,,0.014783999999999999,0.45478399999999997,-0.017283999999999966,0.4129546139549039,0.01,85926.0,2026-09-15T02:56:07Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,45f75ad7a745c8e0,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
823334,PIT,MIL,MIL,True,polymarket_us,846541,aec-mlb-mil-pit-2026-09-17,mlb-mil-pit-2026-09-17,https://polymarket.us/event/mlb-mil-pit-2026-09-17,2026-09-17T16:35:00Z,0.5625,0.5625,0.565,,0.0147465,0.5797464999999999,-0.017246499999999942,0.5375847568377923,0.01,85926.0,2026-09-15T02:56:07Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,45f75ad7a745c8e0,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
824464,CIN,LAD,CIN,False,polymarket_us,846536,aec-mlb-lad-cin-2026-09-17,mlb-lad-cin-2026-09-17,https://polymarket.us/event/mlb-lad-cin-2026-09-17,2026-09-17T16:40:00Z,0.39749999999999996,0.39749999999999996,0.4,,0.0144,0.41440000000000005,-0.01690000000000008,0.37346073119399603,0.01,85926.0,2026-09-15T02:56:07Z,True,,,,,none,market_mid_display_only,polymarket_us_game_winner_v1_frozen_v1,6155a8a06da828f5,insufficient_data,insufficient_evidence,Pass—insufficient evidence,False,False,1.0,"No invented confidence score. Uncertainty is conveyed by validation status, sample size, quote age, and calibration reports. Registered evidence gates have not passed; treat probabilities as non-actionable. Polymarket labeled history (0 dates) is below the structural floor (70).",evidence_gate_failed_or_unavailable,4c23402c40c3db63,us_taker_theta_0.06_2026-07-01,2026-09-16T02:48:13Z,False
